150 5591
35 125 2
35 126 8
35 127 4
35 129 10
35 131 6
35 132 5
35 134 5
35 136 9
35 139 3
35 140 8
35 141 7
35 144 7
35 146 3
35 147 9
35 148 2
36 39 8
36 42 2
36 43 5
36 45 10
36 46 10
36 49 6
36 51 3
36 53 6
36 54 4
36 56 10
36 57 10
36 58 5
36 59 3
36 60 8
36 62 3
36 70 9
36 72 10
36 73 7
36 76 2
36 77 7
36 81 2
36 82 1
36 83 4
36 86 1
36 88 5
36 89 6
36 93 6
36 96 3
36 99 8
36 102 6
36 105 9
36 106 6
36 111 4
36 112 10
36 113 2
36 117 6
36 119 6
36 120 5
36 123 4
36 125 10
36 126 4
36 128 4
36 130 9
36 134 6
36 136 7
36 137 1
36 138 1
36 139 6
36 141 2
36 142 9
36 143 6
36 147 2
37 39 7
37 40 10
37 41 4
37 42 1
37 43 5
37 44 9
37 46 3
37 47 3
37 55 9
37 57 10
37 60 6
37 65 9
37 66 7
37 67 5
37 68 9
37 70 10
37 71 7
37 73 9
37 75 4
37 77 10
37 79 2
37 83 3
37 84 2
37 85 2
37 86 3
37 89 10
37 90 10
37 91 10
37 96 3
37 97 6
37 98 9
37 99 7
37 101 3
37 105 10
37 106 9
37 111 3
37 113 9
37 115 5
37 116 10
37 118 8
37 120 5
37 121 6
37 122 8
37 124 1
37 125 7
37 128 6
37 130 1
37 132 5
37 133 2
37 134 8
37 136 4
37 141 7
37 142 5
37 144 7
37 148 7
38 39 10
38 40 5
38 41 2
38 47 5
38 48 6
38 51 1
38 52 10
38 53 9
38 54 1
38 55 7
38 56 10
38 58 6
38 59 6
38 61 2
38 66 4
38 70 1
38 74 8
38 76 5
38 79 2
38 80 9
38 84 7
38 85 3
38 89 3
38 90 5
38 92 1
38 96 4
38 97 8
38 100 6
38 101 4
38 102 1
38 104 7
38 106 3
38 107 8
38 109 9
38 112 4
38 113 8
38 114 1
38 115 9
38 120 3
38 124 9
38 126 8
38 129 9
38 131 3
38 133 6
38 137 9
38 139 2
38 140 8
38 145 6
39 40 10
39 41 4
39 42 5
39 43 4
39 44 10
39 45 6
39 47 1
39 48 6
39 49 10
39 53 8
39 54 9
39 55 8
39 57 3
39 62 4
39 67 1
39 69 10
39 72 1
39 76 3
39 77 6
39 78 9
39 81 5
39 83 3
39 85 5
39 86 9
39 87 1
39 88 1
39 89 2
39 90 7
39 91 9
39 92 5
39 93 2
39 96 6
39 97 9
39 98 9
39 99 5
39 101 10
39 102 6
39 103 3
39 105 8
39 106 2
39 107 10
39 108 6
39 110 7
39 111 2
39 112 7
39 113 3
39 119 7
39 126 8
39 127 5
39 130 4
39 131 9
39 134 9
39 135 5
39 136 3
39 140 8
39 145 4
39 146 5
39 147 1
39 148 4
39 149 1
40 41 7
40 44 4
40 45 1
40 48 10
40 52 6
40 53 5
40 57 2
40 58 8
40 62 7
40 65 4
40 67 8
40 70 1
40 72 4
40 75 2
40 77 5
40 78 2
40 81 7
40 82 6
40 84 5
40 89 2
40 90 4
40 91 3
40 93 7
40 95 7
40 97 10
40 100 2
40 102 5
40 104 8
40 105 1
40 106 5
40 108 10
40 109 3
40 110 2
40 111 10
40 113 1
40 116 2
40 119 1
40 121 9
40 122 2
40 123 5
40 124 5
40 127 7
40 128 2
40 129 3
40 132 10
40 135 4
40 136 3
40 137 4
40 139 10
40 140 1
40 142 7
40 144 8
40 145 6
40 148 1
40 149 7
41 44 4
41 45 8
41 46 9
41 50 5
41 52 6
41 54 4
41 58 10
41 59 4
41 61 1
41 66 2
41 67 6
41 69 9
41 70 7
41 73 5
41 76 5
41 77 4
41 78 7
41 80 6
41 82 9
41 84 6
41 87 7
41 88 8
41 93 4
41 94 1
41 95 4
41 96 3
41 100 8
41 101 2
41 104 8
41 105 6
41 106 7
41 108 3
41 109 7
41 110 4
41 112 1
41 113 6
41 115 8
41 117 6
41 120 10
41 121 10
41 122 10
41 124 9
41 125 10
41 128 2
41 129 4
41 131 2
41 133 5
41 136 3
41 137 1
41 138 8
41 139 7
41 143 3
41 145 8
41 146 2
41 148 9
42 43 10
42 47 3
42 51 9
42 54 5
42 55 2
42 56 10
42 58 9
42 63 1
42 64 4
42 66 10
42 70 10
42 71 8
42 72 7
42 73 7
42 74 1
42 75 1
42 76 8
42 77 5
42 78 9
42 85 1
42 87 8
42 94 9
42 95 8
42 99 5
42 100 4
42 103 10
42 104 5
42 105 6
42 107 4
42 108 8
42 109 5
42 111 9
42 112 8
42 113 1
42 116 5
42 117 7
42 118 9
42 120 10
42 124 4
42 125 9
42 127 2
42 128 7
42 130 5
42 134 10
42 140 9
42 141 5
42 146 9
42 149 9
43 46 3
43 48 8
43 51 10
43 54 2
43 55 2
43 58 9
43 59 9
43 60 3
43 61 5
43 65 5
43 66 8
43 69 9
43 70 5
43 73 2
43 74 2
43 76 2
43 79 1
43 81 10
43 82 1
43 84 7
43 85 3
43 88 10
43 91 2
43 94 3
43 95 5
43 97 8
43 99 9
43 101 2
43 102 1
43 103 3
43 104 8
43 106 8
43 107 2
43 110 1
43 111 2
43 113 5
43 115 8
43 119 6
43 122 1
43 127 10
43 128 1
43 129 4
43 130 6
43 133 8
43 135 1
43 136 6
43 140 5
43 141 9
43 142 10
43 143 6
43 144 6
43 147 4
44 46 10
44 49 8
44 52 7
44 53 9
44 54 5
44 58 2
44 59 2
44 60 6
44 61 1
44 63 3
44 64 1
44 67 6
44 70 1
44 71 6
44 75 4
44 76 9
44 78 7
44 80 10
44 81 4
44 82 10
44 85 4
44 88 9
44 90 7
44 91 9
44 95 2
44 96 5
44 98 3
44 100 2
44 101 9
44 104 8
44 105 10
44 106 1
44 107 8
44 109 9
44 111 3
44 112 5
44 113 9
44 117 7
44 118 1
44 120 2
44 121 1
44 123 1
44 124 9
44 125 1
44 131 9
44 134 7
44 136 1
44 140 7
44 143 2
44 144 10
44 148 5
45 46 10
45 48 9
45 49 5
45 51 2
45 53 6
45 56 5
45 57 5
45 59 2
45 62 1
45 63 8
45 65 1
45 66 10
45 67 6
45 71 10
45 72 9
45 75 7
45 77 3
45 78 4
45 81 10
45 83 9
45 84 10
45 85 6
45 86 5
45 91 1
45 94 5
45 98 1
45 99 9
45 101 9
45 102 5
45 104 1
45 106 2
45 108 10
45 109 4
45 110 7
45 114 8
45 116 3
45 117 7
45 118 8
45 120 7
45 121 1
45 122 6
45 123 8
45 125 4
45 129 6
45 135 9
45 137 2
45 138 7
45 140 8
45 142 4
45 143 9
45 145 10
45 149 4
46 49 6
46 50 5
46 51 4
46 53 6
46 54 10
46 56 9
46 59 8
46 60 6
46 62 4
46 66 7
46 67 5
46 68 7
46 70 10
46 71 5
46 72 3
46 75 8
46 76 8
46 77 9
46 78 1
46 81 2
46 86 9
46 87 1
46 88 4
46 89 4
46 90 2
46 91 8
46 92 10
46 94 2
46 95 1
46 96 7
46 97 5
46 99 4
46 100 7
46 102 8
46 103 8
46 104 9
46 105 6
46 106 2
46 107 5
46 110 6
46 112 3
46 113 3
46 117 9
46 120 6
46 124 1
46 126 9
46 127 10
46 129 3
46 130 7
46 131 4
46 134 7
46 136 6
46 137 3
46 139 2
46 141 4
46 143 8
46 144 1
46 148 1
46 149 2
47 49 3
47 50 1
47 51 6
47 52 4
47 55 1
47 57 7
47 60 4
47 63 1
47 65 3
47 67 7
47 68 5
47 69 4
47 72 2
47 75 5
47 76 3
47 78 3
47 82 5
47 83 9
47 84 10
47 86 8
47 89 1
47 91 3
47 92 6
47 93 1
47 94 6
47 97 7
47 100 3
47 101 3
47 103 3
47 104 1
47 105 3
47 107 2
47 113 6
47 115 4
47 119 7
47 120 1
47 121 2
47 123 3
47 124 6
47 125 4
47 126 5
47 128 4
47 129 5
47 134 9
47 135 4
47 141 5
47 144 6
47 147 3
47 149 1
48 49 7
48 50 10
48 52 4
48 53 7
48 54 7
48 55 10
48 63 10
48 64 7
48 65 6
48 68 8
48 69 6
48 70 10
48 75 2
48 77 8
48 79 6
48 81 8
48 82 1
48 83 6
48 84 9
48 85 10
48 88 8
48 91 2
48 92 2
48 95 6
48 96 9
48 97 6
48 98 9
48 103 7
48 105 6
48 106 7
48 107 6
48 111 9
48 112 6
48 115 8
48 117 8
48 119 5
48 120 3
48 121 2
48 122 9
48 126 5
48 127 4
48 130 1
48 132 5
48 134 5
48 135 8
48 136 4
48 137 6
48 138 6
48 139 10
48 141 6
48 142 10
48 143 3
48 147 2
48 148 7
48 149 7
49 50 2
49 52 5
49 54 1
49 56 8
49 58 9
49 59 7
49 61 5
49 63 2
49 65 5
49 66 9
49 67 5
49 69 9
49 70 4
49 71 7
49 73 6
49 76 1
49 78 3
49 81 6
49 84 7
49 87 3
49 90 3
49 91 4
49 93 4
49 94 3
49 95 7
49 97 1
49 98 5
49 99 1
49 101 4
49 102 1
49 103 6
49 104 2
49 107 4
49 109 3
49 111 6
49 112 10
49 116 5
49 118 1
49 119 9
49 120 10
49 124 3
49 125 8
49 127 8
49 128 7
49 129 9
49 130 10
49 131 2
49 134 4
49 136 10
49 137 9
49 139 2
49 140 3
49 145 4
49 148 8
49 149 8
50 53 10
50 55 6
50 56 5
50 57 4
50 59 4
50 61 7
50 63 6
50 64 1
50 65 2
50 66 7
50 67 9
50 69 4
50 73 9
50 74 3
50 75 7
50 76 5
50 77 6
50 78 6
50 82 9
50 86 10
50 87 8
50 90 1
50 92 6
50 95 6
50 97 6
50 98 7
50 99 6
50 104 9
50 105 10
50 107 7
50 108 5
50 110 6
50 112 7
50 113 6
50 114 10
50 116 5
50 117 10
50 120 10
50 122 10
50 124 8
50 125 8
50 127 6
50 129 8
50 130 2
50 134 1
50 137 1
50 142 3
50 146 4
50 147 2
50 148 3
51 52 4
51 53 4
51 54 2
51 56 2
51 57 2
51 58 9
51 61 10
51 63 5
51 64 6
51 65 4
51 66 4
51 68 10
51 70 6
51 72 2
51 73 10
51 74 3
51 75 7
51 78 5
51 81 10
51 82 1
51 84 8
51 88 8
51 89 9
51 91 8
51 94 4
51 95 7
51 102 7
51 104 8
51 105 6
51 107 3
51 109 5
51 111 5
51 112 10
51 113 8
51 114 6
51 116 10
51 117 4
51 119 2
51 120 8
51 122 5
51 123 4
51 128 3
51 131 10
51 139 2
51 141 8
51 143 6
51 145 7
51 148 9
52 53 4
52 55 3
52 56 5
52 58 5
52 59 7
52 65 4
52 66 1
52 70 7
52 71 3
52 79 7
52 83 9
52 84 2
52 85 4
52 89 8
52 90 5
52 92 10
52 93 10
52 94 3
52 102 1
52 103 4
52 105 4
52 109 3
52 110 6
52 111 2
52 115 2
52 122 9
52 124 2
52 125 9
52 126 8
52 127 2
52 128 10
52 129 2
52 131 3
52 133 2
52 135 10
52 137 8
52 139 5
52 142 4
52 143 10
52 144 9
52 148 2
53 54 7
53 55 5
53 56 1
53 57 5
53 58 6
53 61 6
53 63 8
53 64 2
53 65 10
53 66 9
53 72 10
53 73 8
53 74 9
53 75 9
53 76 10
53 83 4
53 84 4
53 86 10
53 87 1
53 88 8
53 92 4
53 96 2
53 97 1
53 99 1
53 100 6
53 101 5
53 102 2
53 107 1
53 111 1
53 112 1
53 114 1
53 117 1
53 121 5
53 122 2
53 123 8
53 124 6
53 125 5
53 127 6
53 130 2
53 131 8
53 133 7
53 134 5
53 137 1
53 138 10
53 140 1
53 141 4
53 143 5
54 55 6
54 56 10
54 60 5
54 63 8
54 67 2
54 68 10
54 71 7
54 74 6
54 78 2
54 83 7
54 84 2
54 86 2
54 87 9
54 88 7
54 90 6
54 91 5
54 92 6
54 95 8
54 97 7
54 99 9
54 102 8
54 103 4
54 104 10
54 106 9
54 108 3
54 112 10
54 114 10
54 116 3
54 120 1
54 121 2
54 122 3
54 123 9
54 124 5
54 125 5
54 127 5
54 128 8
54 131 5
54 132 6
54 134 8
54 135 10
54 136 1
54 140 2
54 141 7
54 142 2
54 143 10
54 144 9
54 145 1
54 146 1
54 149 8
55 56 7
55 57 6
55 59 3
55 61 1
55 62 5
55 63 5
55 64 6
55 66 6
55 68 10
55 71 6
55 74 5
55 75 9
55 79 4
55 81 10
55 82 2
55 83 1
55 84 4
55 89 10
55 92 6
55 95 5
55 96 10
55 97 2
55 98 8
55 99 9
55 100 9
55 103 10
55 106 6
55 109 4
55 110 8
55 111 3
55 112 4
55 113 7
55 114 2
55 115 7
55 118 7
55 121 10
55 124 5
55 125 8
55 133 4
55 134 1
55 135 2
55 140 9
55 143 3
55 144 2
55 145 1
55 147 6
55 148 6
55 149 2
56 58 5
56 60 6
56 61 2
56 62 3
56 63 4
56 64 2
56 65 5
56 67 4
56 71 9
56 72 1
56 82 6
56 85 6
56 86 1
56 88 3
56 89 5
56 91 7
56 92 8
56 93 6
56 94 7
56 96 10
56 97 2
56 100 1
56 101 10
56 102 1
56 104 3
56 105 10
56 106 2
56 107 1
56 108 1
56 109 2
56 111 3
56 112 2
56 118 2
56 119 10
56 121 9
56 122 8
56 127 2
56 128 7
56 132 3
56 133 2
56 134 10
56 137 4
56 139 7
56 140 1
56 142 1
56 143 9
56 145 6
56 147 10
56 149 8
57 58 1
57 60 6
57 62 7
57 64 2
57 65 4
57 67 7
57 68 4
57 69 10
57 72 9
57 73 7
57 74 3
57 75 7
57 78 5
57 79 3
57 81 4
57 82 6
57 87 9
57 92 8
57 93 1
57 96 4
57 99 7
57 100 5
57 104 2
57 105 10
57 112 7
57 113 10
57 114 8
57 115 10
57 116 1
57 119 3
57 121 10
57 122 2
57 126 6
57 127 3
57 130 6
57 134 9
57 135 5
57 136 5
57 138 9
57 139 4
57 141 6
57 142 1
57 144 4
58 62 5
58 63 1
58 69 5
58 70 10
58 73 7
58 74 7
58 77 4
58 78 7
58 80 4
58 81 4
58 82 10
58 86 1
58 87 8
58 88 8
58 89 4
58 90 8
58 92 8
58 95 7
58 96 2
58 98 8
58 101 9
58 102 9
58 103 7
58 106 1
58 109 3
58 110 4
58 112 6
58 113 2
58 114 9
58 116 9
58 117 6
58 119 2
58 121 10
58 124 10
58 126 5
58 127 6
58 128 6
58 130 3
58 135 7
58 140 5
58 141 6
58 142 9
58 144 9
58 147 8
58 148 5
58 149 3
59 71 4
59 73 9
59 76 5
59 78 6
59 79 8
59 81 5
59 83 5
59 84 9
59 86 10
59 89 2
59 92 4
59 93 8
59 95 9
59 96 8
59 97 8
59 99 1
59 100 8
59 101 4
59 102 9
59 103 10
59 104 8
59 105 3
59 106 7
59 107 9
59 108 3
59 109 1
59 111 3
59 112 1
59 113 3
59 114 8
59 115 5
59 116 4
59 117 2
59 118 2
59 120 10
59 121 3
59 124 1
59 126 6
59 127 7
59 128 3
59 129 8
59 130 1
59 131 2
59 132 9
59 133 9
59 135 4
59 138 7
59 141 4
59 142 3
59 143 9
59 145 2
59 147 9
60 62 8
60 64 2
60 65 3
60 66 9
60 68 4
60 70 3
60 72 3
60 75 7
60 76 2
60 80 8
60 83 9
60 84 6
60 85 4
60 86 8
60 88 7
60 89 8
60 92 8
60 94 7
60 95 1
60 97 5
60 98 7
60 100 7
60 101 1
60 103 7
60 106 2
60 107 7
60 110 8
60 117 1
60 118 2
60 122 8
60 125 8
60 126 8
60 129 4
60 130 7
60 132 6
60 133 1
60 134 4
60 135 5
60 137 8
60 138 2
60 140 7
60 142 10
60 143 8
60 144 9
60 145 3
60 148 1
60 149 1
61 63 5
61 66 6
61 72 2
61 73 7
61 74 1
61 75 1
61 77 3
61 80 5
61 85 1
61 87 8
61 91 4
61 93 5
61 95 4
61 97 8
61 98 3
61 101 10
61 102 5
61 103 3
61 104 8
61 105 5
61 106 10
61 107 1
61 109 8
61 112 6
61 113 8
61 114 6
61 115 5
61 116 5
61 118 9
61 119 7
61 123 4
61 124 10
61 125 10
61 126 6
61 127 3
61 128 3
61 129 7
61 137 10
61 138 4
61 139 6
61 140 8
61 142 1
61 143 4
61 145 1
61 146 10
61 148 3
62 64 7
62 65 4
62 66 10
62 68 10
62 71 9
62 72 6
62 76 9
62 79 9
62 80 4
62 81 7
62 82 5
62 84 4
62 86 4
62 89 3
62 90 5
62 92 9
62 93 5
62 95 8
62 96 1
62 97 3
62 100 6
62 103 7
62 104 6
62 105 2
62 106 2
62 107 4
62 110 4
62 114 7
62 115 9
62 116 6
62 119 8
62 124 9
62 128 4
62 129 3
62 130 6
62 132 9
62 133 4
62 134 8
62 135 2
62 136 2
62 138 1
62 141 2
62 143 10
62 144 9
62 146 3
62 147 10
62 148 1
62 149 2
63 64 6
63 65 1
63 68 2
63 69 7
63 70 10
63 71 2
63 74 8
63 76 10
63 77 7
63 80 9
63 82 1
63 84 6
63 86 7
63 87 6
63 95 2
63 96 2
63 99 3
63 100 3
63 101 10
63 104 8
63 105 1
63 107 6
63 110 7
63 111 5
63 117 7
63 118 1
63 119 6
63 121 1
63 126 6
63 127 7
63 128 2
63 129 10
63 132 5
63 133 8
63 134 7
63 137 9
63 138 7
63 139 2
63 141 2
63 142 10
63 146 9
63 148 5
63 149 2
64 65 3
64 66 5
64 68 8
64 70 5
64 71 4
64 72 3
64 74 10
64 75 9
64 76 9
64 77 7
64 79 9
64 80 10
64 86 1
64 87 4
64 88 4
64 89 7
64 90 8
64 91 3
64 92 7
64 95 5
64 102 1
64 103 1
64 106 3
64 107 5
64 110 8
64 113 5
64 114 7
64 115 9
64 117 3
64 122 2
64 124 7
64 125 4
64 128 2
64 129 8
64 131 5
64 133 2
64 135 7
64 138 3
64 139 3
64 141 10
64 144 2
64 145 4
64 148 4
65 66 1
65 72 2
65 73 6
65 75 10
65 76 10
65 78 5
65 80 10
65 81 6
65 83 6
65 85 5
65 86 2
65 87 9
65 89 1
65 90 5
65 92 7
65 93 7
65 95 2
65 97 6
65 98 3
65 99 6
65 101 3
65 102 7
65 105 7
65 106 4
65 107 1
65 109 4
65 115 8
65 116 1
65 117 2
65 118 7
65 119 5
65 124 8
65 127 4
65 129 8
65 132 6
65 135 2
65 136 1
65 139 10
65 141 1
65 143 4
65 145 8
65 147 2
65 149 3
66 70 9
66 71 10
66 75 2
66 76 4
66 78 10
66 79 2
66 80 9
66 82 10
66 83 3
66 86 5
66 89 8
66 90 7
66 91 2
66 93 4
66 95 3
66 96 5
66 98 7
66 100 10
66 103 9
66 104 9
66 105 4
66 106 9
66 108 1
66 109 6
66 112 2
66 113 6
66 114 5
66 115 8
66 117 7
66 124 5
66 125 10
66 126 3
66 127 4
66 131 8
66 132 7
66 133 4
66 134 9
66 136 5
66 137 4
66 139 5
66 143 1
66 144 9
66 145 1
66 146 4
66 147 1
66 149 2
67 68 3
67 71 9
67 72 9
67 73 3
67 74 9
67 75 4
67 76 4
67 77 1
67 78 10
67 79 10
67 82 5
67 83 9
67 84 6
67 85 7
67 88 4
67 92 6
67 100 3
67 103 1
67 105 2
67 106 4
67 109 1
67 111 3
67 114 5
67 117 5
67 121 8
67 122 6
67 123 3
67 124 6
67 125 4
67 126 9
67 131 6
67 132 7
67 138 8
67 139 1
67 141 8
67 142 2
67 146 5
68 69 3
68 70 7
68 71 8
68 72 2
68 74 10
68 75 2
68 77 6
68 78 1
68 79 8
68 83 5
68 84 4
68 86 3
68 88 9
68 89 10
68 90 7
68 91 1
68 92 10
68 94 6
68 96 10
68 98 2
68 99 2
68 100 5
68 106 7
68 107 4
68 112 6
68 114 7
68 115 1
68 116 4
68 117 9
68 119 5
68 120 1
68 121 5
68 122 2
68 123 10
68 124 8
68 127 1
68 131 9
68 132 5
68 135 8
68 136 10
68 138 10
68 140 4
68 141 6
68 142 6
68 146 6
69 72 2
69 73 7
69 79 4
69 80 3
69 82 4
69 86 4
69 90 6
69 94 2
69 95 1
69 97 10
69 98 9
69 101 5
69 102 9
69 103 6
69 106 3
69 109 3
69 110 5
69 113 3
69 114 1
69 117 7
69 118 4
69 123 5
69 124 7
69 126 3
69 127 6
69 129 9
69 131 5
69 132 1
69 133 3
69 135 5
69 137 2
69 141 4
69 142 9
69 143 4
69 144 7
69 145 9
69 147 7
69 149 1
70 71 5
70 73 10
70 76 7
70 78 6
70 83 10
70 84 9
70 85 1
70 86 9
70 92 5
70 93 9
70 94 6
70 95 1
70 96 1
70 97 3
70 101 10
70 104 10
70 107 7
70 110 1
70 111 4
70 112 9
70 116 1
70 117 10
70 118 4
70 120 6
70 121 7
70 123 3
70 125 1
70 126 5
70 133 6
70 134 4
70 135 5
70 140 2
70 142 6
70 146 3
70 147 6
70 148 9
71 72 3
71 73 9
71 76 3
71 77 3
71 79 9
71 83 10
71 84 8
71 85 3
71 87 7
71 88 1
71 91 2
71 98 3
71 101 9
71 106 9
71 107 9
71 108 4
71 109 2
71 113 5
71 114 9
71 118 3
71 119 1
71 123 3
71 124 7
71 129 2
71 130 10
71 132 7
71 133 8
71 136 9
71 137 2
71 139 4
71 144 6
71 146 1
71 149 2
72 74 8
72 76 4
72 78 1
72 80 2
72 84 6
72 86 7
72 87 2
72 88 5
72 94 3
72 98 2
72 100 5
72 102 2
72 104 10
72 105 9
72 111 1
72 112 1
72 113 3
72 115 3
72 116 5
72 117 1
72 120 10
72 125 7
72 127 6
72 130 5
72 132 7
72 133 3
72 139 8
72 140 7
72 141 6
72 142 9
72 146 5
73 77 9
73 79 3
73 80 7
73 81 8
73 82 2
73 85 10
73 88 4
73 91 7
73 92 3
73 94 10
73 96 10
73 97 7
73 100 7
73 102 10
73 106 6
73 111 1
73 115 9
73 117 10
73 120 9
73 121 2
73 122 1
73 123 10
73 126 10
73 129 5
73 131 8
73 133 9
73 134 3
73 139 3
73 144 2
73 146 9
73 147 5
73 149 8
74 75 9
74 76 3
74 80 2
74 81 9
74 82 9
74 84 4
74 85 1
74 86 10
74 88 3
74 89 2
74 90 1
74 91 7
74 94 10
74 98 9
74 99 8
74 103 10
74 104 9
74 106 9
74 107 3
74 109 6
74 110 7
74 111 7
74 113 3
74 115 3
74 116 8
74 117 4
74 119 7
74 120 5
74 121 2
74 123 2
74 124 3
74 126 3
74 128 10
74 130 3
74 137 9
74 139 3
74 140 2
74 146 2
74 147 6
74 148 9
75 76 8
75 77 8
75 78 5
75 80 2
75 84 4
75 87 3
75 91 1
75 92 7
75 96 2
75 99 8
75 100 4
75 101 8
75 102 1
75 105 7
75 106 4
75 109 9
75 112 10
75 115 3
75 120 10
75 127 2
75 139 2
75 140 5
75 144 2
75 145 9
75 146 7
75 147 2
75 149 7
76 79 2
76 80 3
76 81 7
76 82 3
76 85 9
76 86 7
76 90 3
76 91 2
76 93 2
76 94 10
76 96 8
76 97 6
76 98 4
76 100 10
76 101 9
76 102 5
76 103 1
76 104 6
76 106 6
76 107 8
76 108 8
76 109 10
76 111 10
76 112 6
76 113 4
76 114 3
76 115 2
76 117 6
76 118 4
76 120 3
76 121 2
76 122 10
76 123 5
76 125 1
76 126 9
76 127 10
76 128 2
76 131 9
76 132 7
76 133 2
76 135 9
76 136 9
76 140 7
76 146 6
76 147 3
76 148 5
76 149 5
77 78 7
77 81 10
77 83 7
77 86 4
77 87 7
77 88 10
77 90 9
77 91 8
77 93 6
77 97 3
77 99 10
77 104 4
77 108 2
77 109 7
77 110 6
77 113 3
77 115 1
77 116 6
77 117 4
77 118 1
77 120 1
77 121 8
77 122 9
77 125 4
77 126 2
77 127 10
77 128 5
77 129 1
77 130 10
77 131 8
77 132 7
77 133 2
77 135 6
77 136 2
77 138 8
77 139 9
77 141 3
77 142 10
77 143 7
77 144 1
77 147 7
77 149 7
78 81 8
78 83 8
78 84 8
78 86 5
78 88 9
78 92 10
78 95 3
78 97 2
78 100 7
78 102 3
78 103 2
78 105 5
78 111 10
78 114 7
78 115 4
78 118 9
78 121 2
78 122 7
78 127 2
78 131 8
78 133 3
78 135 8
78 136 3
78 137 6
78 138 6
78 139 1
78 143 10
78 146 9
78 147 9
79 80 2
79 81 9
79 82 7
79 83 5
79 84 7
79 87 7
79 90 1
79 93 10
79 94 10
79 96 8
79 97 2
79 101 2
79 103 9
79 104 9
79 107 6
79 109 6
79 115 10
79 117 6
79 123 9
79 124 9
79 128 10
79 129 8
79 131 1
79 133 2
79 134 5
79 135 2
79 137 7
79 138 3
79 141 7
79 142 1
79 143 8
79 144 1
79 146 8
79 147 3
79 148 6
80 82 2
80 87 5
80 88 4
80 92 2
80 93 1
80 94 6
80 95 5
80 97 9
80 100 6
80 102 5
80 104 1
80 105 5
80 107 6
80 108 1
80 109 8
80 110 2
80 111 2
80 114 10
80 116 5
80 117 1
80 120 2
80 122 6
80 123 3
80 124 10
80 126 9
80 128 5
80 131 3
80 132 3
80 133 7
80 134 1
80 136 10
80 138 1
80 143 2
80 147 6
80 149 6
81 83 7
81 84 4
81 90 6
81 91 4
81 93 8
81 95 5
81 96 9
81 99 4
81 100 9
81 103 7
81 104 3
81 106 3
81 107 1
81 108 7
81 109 3
81 111 10
81 113 2
81 116 4
81 117 6
81 118 1
81 122 2
81 124 1
81 129 9
81 130 8
81 132 7
81 136 1
81 137 2
81 141 3
81 142 9
81 146 7
81 148 6
81 149 6
82 85 3
82 86 1
82 88 3
82 91 7
82 94 10
82 95 1
82 96 7
82 97 10
82 100 10
82 101 3
82 105 2
82 106 7
82 107 6
82 110 1
82 111 3
82 113 8
82 116 6
82 125 4
82 126 1
82 130 9
82 131 5
82 133 1
82 134 2
82 139 8
82 140 8
82 143 8
82 146 1
82 147 6
82 148 6
83 85 6
83 86 3
83 88 5
83 91 3
83 94 2
83 95 4
83 100 7
83 101 2
83 103 7
83 104 7
83 105 5
83 106 1
83 107 2
83 112 3
83 113 4
83 115 6
83 117 2
83 119 5
83 122 1
83 123 1
83 124 1
83 126 9
83 132 8
83 138 2
83 140 6
83 141 4
83 143 8
83 146 10
83 147 3
83 149 6
84 85 5
84 87 2
84 89 6
84 94 4
84 95 5
84 96 8
84 98 6
84 99 3
84 100 10
84 101 8
84 102 7
84 104 4
84 105 2
84 106 2
84 109 9
84 110 8
84 112 2
84 114 6
84 117 7
84 118 7
84 121 3
84 124 7
84 130 7
84 132 9
84 134 6
84 135 4
84 136 6
84 137 2
84 138 8
84 139 1
84 140 4
84 141 6
84 144 7
84 145 9
85 86 4
85 87 3
85 88 8
85 90 2
85 92 4
85 93 7
85 94 10
85 95 6
85 96 4
85 98 5
85 99 10
85 101 7
85 103 8
85 104 3
85 105 2
85 106 4
85 110 3
85 112 5
85 113 4
85 114 8
85 115 7
85 120 7
85 122 7
85 124 2
85 126 7
85 127 1
85 128 2
85 129 10
85 131 5
85 133 3
85 135 3
85 136 8
85 139 8
85 142 10
85 147 1
85 148 7
85 149 7
86 87 9
86 89 9
86 91 5
86 93 7
86 94 9
86 96 4
86 97 5
86 99 6
86 100 4
86 102 1
86 104 7
86 105 1
86 106 5
86 110 8
86 112 2
86 118 10
86 119 9
86 120 8
86 124 6
86 125 5
86 126 10
86 127 2
86 130 6
86 133 8
86 134 3
86 140 10
86 143 1
86 144 9
86 147 8
86 148 3
87 88 7
87 89 10
87 90 4
87 91 9
87 92 6
87 93 7
87 94 9
87 95 5
87 96 7
87 99 3
87 103 2
87 104 4
87 105 7
87 106 1
87 108 5
87 111 4
87 112 9
87 114 9
87 115 9
87 116 8
87 117 7
87 121 1
87 124 8
87 126 3
87 131 2
87 134 10
87 137 8
87 138 5
87 145 1
87 148 9
87 149 5
88 89 3
88 92 6
88 95 2
88 96 10
88 98 9
88 99 9
88 101 8
88 102 10
88 104 9
88 106 5
88 111 8
88 116 3
88 117 2
88 119 7
88 120 1
88 122 8
88 123 4
88 124 7
88 126 7
88 127 4
88 128 8
88 129 8
88 131 1
88 133 2
88 134 5
88 137 8
88 138 4
88 139 1
88 142 4
88 145 3
88 148 6
89 91 4
89 92 10
89 93 9
89 95 4
89 97 2
89 98 7
89 99 10
89 100 5
89 103 8
89 104 2
89 106 3
89 108 8
89 110 4
89 112 1
89 113 3
89 114 3
89 117 9
89 118 3
89 121 8
89 124 10
89 126 4
