100 2449
77 90 10
77 91 5
77 92 9
77 94 4
77 96 4
77 97 9
77 99 10
78 80 5
78 83 10
78 84 6
78 85 4
78 88 10
78 90 3
78 91 7
78 92 5
78 96 9
78 99 9
79 80 10
79 82 3
79 83 3
79 86 6
79 88 10
79 90 5
79 91 6
79 93 4
79 94 3
79 95 7
79 96 6
79 97 8
79 99 5
80 88 2
80 90 4
80 91 5
80 94 5
80 95 6
80 99 2
81 82 2
81 83 8
81 86 7
81 88 8
81 89 5
81 93 3
81 96 5
81 99 2
82 85 10
82 88 2
82 89 2
82 94 3
82 95 3
82 96 5
83 84 4
83 86 6
83 87 1
83 90 9
83 92 7
83 93 6
83 95 6
83 97 10
84 86 6
84 88 6
84 89 3
84 90 7
84 91 2
84 93 1
84 94 9
84 95 5
84 99 2
85 89 4
85 90 8
85 91 10
85 92 6
85 93 9
85 94 7
85 96 8
85 97 2
86 92 7
86 94 6
86 97 2
87 90 6
87 91 9
87 92 9
87 93 3
87 95 3
87 96 2
87 98 6
88 89 2
88 91 9
88 93 3
88 97 6
88 98 10
88 99 7
89 90 3
89 93 6
89 94 3
89 95 2
90 91 2
90 92 6
90 93 1
90 94 9
90 96 1
91 92 10
91 93 6
91 98 3
92 93 9
92 95 10
92 96 3
92 98 9
93 94 4
93 95 1
93 96 2
93 98 7
93 99 1
94 97 2
94 99 8
95 97 7
95 98 10
95 99 9
96 98 3
